Full Journal Title,JCR Abbreviated Title,ISSN,Total Cites,Journal Impact Factor,Impact Factor without Journal Self Cites,5-Year Impact Factor,Immediacy Index,Citable Items,Cited Half-Life,Citing Half-life,Eigenfactor Score,Article Influence Score,% Articles in Citable Items,Average Journal Impact Factor Percentile,Normalized Eigenfactor
npj Regenerative Medicine,NPJ REGEN MED,****-****,831,10.364,10.182,11.500,1.083,24,2.6,6.6,0.002180,3.038,66.67,93.190,0.45872
npj Schizophrenia,NPJ SCHIZOPHR,****-****,830,5.200,5.022,6.323,1.154,39,3.6,8.2,0.002760,2.168,87.18,79.808,0.57991
npj Science of Food,NPJ SCI FOOD,****-****,297,5.070,5.070,5.740,0.529,17,2.4,6.4,0.000640,1.250,88.24,80.903,0.13479
npj Science of Learning,NPJ SCI LEARN,****-****,318,4.350,4.250,Not Available,0.737,19,2.7,9.2,0.001270,Not Available,89.47,80.103,0.26757
npj Science of Learning,NPJ SCI LEARN,****-****,318,4.350,4.250,Not Available,0.737,19,2.7,9.2,0.001270,Not Available,89.47,80.103,0.26757
npj Systems Biology and Applications,NPJ SYST BIOL APPL,****-****,669,4.187,4.107,4.434,0.971,35,2.9,8.2,0.002160,1.471,100.00,85.345,0.45376
npj Vaccines,NPJ VACCINES,****-****,"1,342",7.344,7.021,7.441,2.584,101,2.2,6.7,0.003850,2.584,91.09,84.597,0.80835
NUCLEAR DATA SHEETS,NUCL DATA SHEETS,0090-3752,"2,698",10.941,9.912,5.132,1.526,19,8.4,35.3,0.002650,2.000,100.00,86.842,0.55664
NUCLEAR ENGINEERING AND DESIGN,NUCL ENG DES,0029-5493,"14,744",1.869,1.490,1.837,0.401,446,9.6,9.7,0.010930,0.486,97.53,75.000,2.29027
Nuclear Engineering and Technology,NUCL ENG TECHNOL,1738-5733,"3,095",2.341,2.135,2.395,0.694,330,3.9,9.5,0.005250,0.615,98.79,86.765,1.10179
NUCLEAR ENGINEERING INTERNATIONAL,NUCL ENG INT,0029-5507,89,0.081,0.081,0.052,0.083,24,Not Available,Not Available,0.000070,0.027,100.00,1.471,0.01647
NUCLEAR FUSION,NUCL FUSION,0029-5515,"15,061",3.179,2.109,3.173,0.798,392,7.2,8.8,0.017750,0.859,100.00,77.941,3.71957
NUCLEAR INSTRUMENTS & METHODS IN PHYSICS RESEARCH SECTION A-ACCELERATORS SPECTROMETERS DETECTORS AND ASSOCIATED EQUIPMENT,NUCL INSTRUM METH A,0168-9002,"30,500",1.455,1.131,1.502,0.824,"1,179",11.1,8.9,0.021110,0.399,99.66,33.015,4.42380
NUCLEAR INSTRUMENTS & METHODS IN PHYSICS RESEARCH SECTION B-BEAM INTERACTIONS WITH MATERIALS AND ATOMS,NUCL INSTRUM METH B,0168-583X,"19,770",1.377,1.133,1.312,0.532,504,11.8,11.9,0.010320,0.308,99.80,24.137,2.16266
Nuclear Materials and Energy,NUCL MATER ENERGY,****-****,"1,714",2.320,2.019,2.384,0.348,132,3.1,7.6,0.005750,0.800,99.24,83.824,1.20526
NUCLEAR MEDICINE AND BIOLOGY,NUCL MED BIOL,0969-8051,"4,025",2.408,2.328,2.571,0.797,64,9.2,8.0,0.002570,0.556,98.44,37.687,0.53975
NUCLEAR MEDICINE COMMUNICATIONS,NUCL MED COMMUN,0143-3636,"3,469",1.690,1.564,1.631,0.686,169,7.5,7.9,0.003140,0.386,95.86,20.522,0.65975
NUCLEAR PHYSICS A,NUCL PHYS A,0375-9474,"17,600",1.683,1.576,1.641,0.703,128,20.6,13.9,0.007290,0.527,100.00,39.474,1.52798
NUCLEAR PHYSICS B,NUCL PHYS B,0550-3213,"38,650",2.759,2.491,2.591,1.178,332,24.2,11.6,0.013570,0.860,100.00,60.345,2.84358
NUCLEAR SCIENCE AND ENGINEERING,NUCL SCI ENG,0029-5639,"3,100",1.381,1.110,1.309,0.289,113,20.8,9.9,0.002150,0.483,100.00,39.706,0.45205
Nuclear Science and Techniques,NUCL SCI TECH,1001-8042,"1,489",1.710,1.391,1.454,0.655,116,3.1,7.4,0.003420,0.396,98.28,56.927,0.71848
NUCLEAR TECHNOLOGY,NUCL TECHNOL,0029-5450,"3,247",1.567,1.249,1.365,0.785,214,11.6,10.0,0.002500,0.422,95.79,60.294,0.52415
Nuclear Technology & Radiation Protection,NUCL TECHNOL RADIAT,1451-3994,288,1.242,0.677,0.789,0.130,46,3.4,10.1,0.000340,0.139,100.00,27.941,0.07234
Nucleic Acid Therapeutics,NUCLEIC ACID THER,2159-3337,"1,392",5.486,5.216,4.521,1.250,52,3.9,7.9,0.003070,1.591,100.00,76.983,0.64510
NUCLEIC ACIDS RESEARCH,NUCLEIC ACIDS RES,0305-1048,"248,139",16.971,16.197,15.542,3.439,"1,242",7.3,7.6,0.387070,5.793,100.00,97.483,81.09535
NUCLEOSIDES NUCLEOTIDES & NUCLEIC ACIDS,NUCLEOS NUCLEOT NUCL,1525-7770,"1,715",1.381,1.219,1.277,0.482,112,12.3,11.4,0.000570,0.195,98.21,6.879,0.12129
Nucleus,NUCLEUS-PHILA,1949-1034,"1,663",4.197,4.016,3.306,0.909,22,6.1,8.0,0.003110,1.251,59.09,43.846,0.65290
NUKLEARMEDIZIN-NUCLEAR MEDICINE,NUKLEARMED-NUCL MED,0029-5566,634,1.379,1.172,1.380,1.000,43,6.9,6.9,0.000640,0.383,95.35,12.313,0.13451
NUKLEONIKA,NUKLEONIKA,0029-5922,660,0.941,0.824,0.823,0.382,34,8.6,11.8,0.000570,0.182,97.06,6.725,0.12005
NUMERICAL ALGORITHMS,NUMER ALGORITHMS,1017-1398,"4,685",3.041,2.657,2.691,0.876,356,5.2,11.7,0.006380,0.753,100.00,91.132,1.33745
NUMERICAL FUNCTIONAL ANALYSIS AND OPTIMIZATION,NUMER FUNC ANAL OPT,0163-0563,"1,632",1.042,1.000,1.152,0.660,97,9.3,13.5,0.001800,0.392,100.00,32.264,0.37755
NUMERICAL HEAT TRANSFER PART A-APPLICATIONS,NUMER HEAT TR A-APPL,1040-7782,"4,323",2.928,2.421,2.668,0.381,118,7.6,8.2,0.003080,0.473,100.00,63.289,0.64548
NUMERICAL HEAT TRANSFER PART B-FUNDAMENTALS,NUMER HEAT TR B-FUND,1040-7790,"1,598",1.586,1.184,1.506,0.305,59,13.4,12.4,0.000960,0.352,98.31,24.745,0.20261
NUMERICAL LINEAR ALGEBRA WITH APPLICATIONS,NUMER LINEAR ALGEBR,1070-5325,"1,990",2.109,1.869,2.235,0.288,80,8.7,11.1,0.002780,0.922,100.00,82.529,0.58274
Numerical Mathematics-Theory Methods and Applications,NUMER MATH-THEORY ME,1004-8979,489,1.210,1.020,1.348,0.500,48,4.3,12.2,0.001000,0.484,100.00,53.312,0.20978
NUMERICAL METHODS FOR PARTIAL DIFFERENTIAL EQUATIONS,NUMER METH PART D E,0749-159X,"3,384",3.009,2.719,2.498,0.470,315,7.8,7.5,0.003720,0.760,100.00,90.755,0.78029
NUMERISCHE MATHEMATIK,NUMER MATH,0029-599X,"7,721",2.223,2.109,2.693,0.463,82,21.0,12.6,0.007420,1.627,100.00,77.925,1.55515
Nuncius-Journal of the History of Science,NUNCIUS,0394-7394,93,0.325,0.325,0.347,0.160,25,Not Available,20.5,0.000330,0.335,92.00,10.888,0.07080
Nuncius-Journal of the History of Science,NUNCIUS,0394-7394,93,0.325,0.325,0.347,0.160,25,Not Available,20.5,0.000330,0.335,92.00,10.888,0.07080
Nurse Education in Practice,NURSE EDUC PRACT,1471-5953,"3,334",2.281,2.086,2.711,0.641,181,4.7,7.1,0.004560,0.624,88.95,69.510,0.95602
Nurse Education in Practice,NURSE EDUC PRACT,1471-5953,"3,334",2.281,2.086,2.711,0.641,181,4.7,7.1,0.004560,0.624,88.95,69.510,0.95602
NURSE EDUCATION TODAY,NURS EDUC TODAY,0260-6917,"11,452",3.442,2.993,4.304,0.677,291,6.0,6.7,0.011460,0.867,87.29,91.337,2.40111
NURSE EDUCATION TODAY,NURS EDUC TODAY,0260-6917,"11,452",3.442,2.993,4.304,0.677,291,6.0,6.7,0.011460,0.867,87.29,91.337,2.40111
Nurse Educator,NURS EDUC,0363-3624,"1,414",2.082,1.857,2.019,0.624,85,5.4,6.2,0.001900,0.498,90.59,57.731,0.39837
Nurse Educator,NURS EDUC,0363-3624,"1,414",2.082,1.857,2.019,0.624,85,5.4,6.2,0.001900,0.498,90.59,57.731,0.39837
Nursing & Health Sciences,NURS HEALTH SCI,1441-0745,"2,697",1.857,1.617,2.318,0.532,141,7.4,6.5,0.001780,0.509,87.23,49.190,0.37337
Nursing & Health Sciences,NURS HEALTH SCI,1441-0745,"2,697",1.857,1.617,2.318,0.532,141,7.4,6.5,0.001780,0.509,87.23,49.190,0.37337
NURSING CLINICS OF NORTH AMERICA,NURS CLIN N AM,0029-6465,917,1.208,1.208,1.529,0.213,47,8.0,5.2,0.000780,0.316,100.00,20.733,0.16477
NURSING CLINICS OF NORTH AMERICA,NURS CLIN N AM,0029-6465,917,1.208,1.208,1.529,0.213,47,8.0,5.2,0.000780,0.316,100.00,20.733,0.16477
NURSING ECONOMICS,NURS ECON,0746-1739,909,1.085,0.859,1.489,0.143,21,8.8,4.4,0.000790,0.404,100.00,16.668,0.16556
NURSING ECONOMICS,NURS ECON,0746-1739,909,1.085,0.859,1.489,0.143,21,8.8,4.4,0.000790,0.404,100.00,16.668,0.16556
NURSING ETHICS,NURS ETHICS,0969-7330,"3,775",2.874,2.245,3.156,0.652,181,6.9,7.8,0.002720,0.543,84.53,84.806,0.57010
NURSING ETHICS,NURS ETHICS,0969-7330,"3,775",2.874,2.245,3.156,0.652,181,6.9,7.8,0.002720,0.543,84.53,84.806,0.57010
Nursing in Critical Care,NURS CRIT CARE,1362-1017,"1,171",2.325,2.050,2.513,1.256,86,5.9,6.7,0.001260,0.635,88.37,71.949,0.26437
Nursing in Critical Care,NURS CRIT CARE,1362-1017,"1,171",2.325,2.050,2.513,1.256,86,5.9,6.7,0.001260,0.635,88.37,71.949,0.26437
Nursing Inquiry,NURS INQ,1320-7881,"1,370",2.393,2.107,2.554,0.514,72,8.2,8.4,0.001260,0.628,91.67,78.864,0.26407
Nursing Inquiry,NURS INQ,1320-7881,"1,370",2.393,2.107,2.554,0.514,72,8.2,8.4,0.001260,0.628,91.67,78.864,0.26407
Nursing Open,NURS OPEN,2054-1058,705,1.762,1.623,1.941,0.301,359,1.9,7.0,0.001310,0.418,90.25,44.312,0.27519
Nursing Open,NURS OPEN,2054-1058,705,1.762,1.623,1.941,0.301,359,1.9,7.0,0.001310,0.418,90.25,44.312,0.27519
NURSING OUTLOOK,NURS OUTLOOK,0029-6554,"2,751",3.250,3.015,3.603,0.803,76,6.3,5.8,0.003230,0.898,94.74,93.902,0.67822
NURSING OUTLOOK,NURS OUTLOOK,0029-6554,"2,751",3.250,3.015,3.603,0.803,76,6.3,5.8,0.003230,0.898,94.74,93.902,0.67822
Nursing Philosophy,NURS PHILOS,1466-7681,615,1.279,0.951,1.275,0.767,59,8.8,9.9,0.000430,0.305,100.00,25.611,0.09081
Nursing Philosophy,NURS PHILOS,1466-7681,615,1.279,0.951,1.275,0.767,59,8.8,9.9,0.000430,0.305,100.00,25.611,0.09081
NURSING RESEARCH,NURS RES,0029-6562,"5,060",2.381,2.319,2.718,0.493,71,16.3,7.5,0.001790,0.656,94.37,75.611,0.37643
NURSING RESEARCH,NURS RES,0029-6562,"5,060",2.381,2.319,2.718,0.493,71,16.3,7.5,0.001790,0.656,94.37,75.611,0.37643
NURSING SCIENCE QUARTERLY,NURS SCI QUART,0894-3184,"1,016",0.883,0.692,1.089,0.295,44,11.9,8.6,0.000560,0.215,90.91,7.724,0.11913
NURSING SCIENCE QUARTERLY,NURS SCI QUART,0894-3184,"1,016",0.883,0.692,1.089,0.295,44,11.9,8.6,0.000560,0.215,90.91,7.724,0.11913
Nutricion Hospitalaria,NUTR HOSP,0212-1611,"4,892",1.057,0.968,1.370,0.177,175,6.1,7.1,0.004490,0.251,90.29,14.045,0.94203
NUTRIENT CYCLING IN AGROECOSYSTEMS,NUTR CYCL AGROECOSYS,1385-1314,"5,670",3.270,3.092,3.767,0.823,79,12.1,9.6,0.002750,0.742,100.00,58.108,0.57666
Nutrients,NUTRIENTS,****-****,"60,526",5.717,4.746,6.349,1.277,"3,776",2.8,7.0,0.090380,1.140,77.73,81.461,18.93597
NUTRITION,NUTRITION,0899-9007,"15,322",4.008,3.889,4.749,1.540,285,8.0,7.5,0.011120,0.949,87.72,54.494,2.33002
Nutrition & Diabetes,NUTR DIABETES,2044-4052,"1,865",5.097,5.054,5.151,1.000,36,4.4,7.2,0.003000,1.227,86.11,75.680,0.63018
Nutrition & Dietetics,NUTR DIET,1446-6368,"1,301",2.333,2.000,2.026,1.676,74,4.6,7.1,0.001360,0.430,82.43,26.404,0.28671
Nutrition & Metabolism,NUTR METAB,****-****,"4,937",4.169,4.102,5.022,0.871,101,7.5,7.4,0.004230,1.026,93.07,61.236,0.88722
NUTRITION AND CANCER-AN INTERNATIONAL JOURNAL,NUTR CANCER,0163-5581,"7,469",2.900,2.683,3.144,0.939,409,8.6,8.0,0.003650,0.510,86.31,27.065,0.76638
NUTRITION BULLETIN,NUTR BULL,1471-9827,"1,373",3.609,3.078,3.360,1.523,44,6.4,4.5,0.001030,0.574,79.55,44.382,0.21654
Nutrition Clinique et Metabolisme,NUTR CLIN METAB,0985-0562,135,0.473,0.418,0.344,0.323,31,6.2,7.0,0.000080,0.054,45.16,3.518,0.01871
NUTRITION IN CLINICAL PRACTICE,NUTR CLIN PRACT,0884-5336,"4,107",3.080,2.660,3.707,0.665,179,6.4,7.7,0.003980,0.777,69.27,34.270,0.83434
Nutrition Journal,NUTR J,****-****,"7,110",3.271,3.133,5.454,0.639,133,6.9,7.0,0.005890,1.137,86.47,41.011,1.23592
NUTRITION METABOLISM AND CARDIOVASCULAR DISEASES,NUTR METAB CARDIOVAS,0939-4753,"7,701",4.222,4.033,4.379,1.338,266,6.5,7.5,0.007190,0.980,88.72,60.676,1.50796
NUTRITION RESEARCH,NUTR RES,0271-5317,"7,548",3.315,3.257,3.842,1.052,116,8.6,8.4,0.004940,0.767,83.62,42.135,1.03529
Nutrition Research and Practice,NUTR RES PRACT,1976-1457,"1,823",1.926,1.860,2.228,0.500,60,6.6,8.6,0.001370,0.381,96.67,20.787,0.28862
NUTRITION RESEARCH REVIEWS,NUTR RES REV,0954-4224,"3,270",7.800,7.775,9.621,3.409,22,10.4,8.3,0.001810,2.027,0.00,94.944,0.38040
NUTRITION REVIEWS,NUTR REV,0029-6643,"10,963",7.110,6.966,9.121,1.867,105,8.9,8.2,0.007650,2.246,26.67,90.449,1.60359
NUTRITIONAL NEUROSCIENCE,NUTR NEUROSCI,1028-415X,"2,828",4.994,4.671,4.654,1.256,207,4.1,8.7,0.002960,0.881,88.89,70.943,0.62135
NWIG-New West Indian Guide-Nieuwe West-Indische Gids,NWIG-NEW W INDIAN GU,1382-2373,78,0.267,0.200,0.273,0.000,8,Not Available,13.7,0.000170,0.511,62.50,5.625,0.03638
Obesity,OBESITY,1930-7381,"24,389",5.002,4.799,5.251,5.402,321,7.5,6.9,0.023070,1.644,93.15,73.177,4.83495
Obesity Facts,OBESITY FACTS,1662-4025,"2,377",3.942,3.827,5.651,0.621,66,5.3,7.0,0.003540,1.463,93.94,50.306,0.74176
Obesity Research & Clinical Practice,OBES RES CLIN PRACT,1871-403X,"1,802",2.288,2.235,2.691,1.383,81,4.6,6.9,0.002890,0.695,83.95,19.365,0.60606
Obesity Reviews,OBES REV,1467-7881,"16,547",9.213,8.775,12.125,2.898,186,6.5,6.5,0.021170,3.534,26.88,92.069,4.43708
OBESITY SURGERY,OBES SURG,0960-8923,"19,974",4.129,2.842,4.653,1.035,801,5.4,6.1,0.022980,1.031,89.76,80.896,4.81475
OBSERVATORY,OBSERVATORY,0029-7704,336,0.905,0.476,0.534,0.500,6,42.1,22.7,0.000070,0.131,100.00,13.971,0.01644
OBSTETRICAL & GYNECOLOGICAL SURVEY,OBSTET GYNECOL SURV,0029-7828,"2,430",2.347,2.248,3.019,0.242,33,11.2,8.5,0.002100,0.948,51.52,37.952,0.44157
OBSTETRICS AND GYNECOLOGY,OBSTET GYNECOL,0029-7844,"41,531",7.661,7.140,7.248,2.686,328,9.8,7.1,0.051180,2.871,95.43,96.988,10.72338
OBSTETRICS AND GYNECOLOGY CLINICS OF NORTH AMERICA,OBSTET GYN CLIN N AM,0889-8545,"2,063",2.844,2.826,2.911,0.979,47,8.4,6.9,0.002390,0.901,76.60,52.410,0.50127
OCCUPATIONAL AND ENVIRONMENTAL MEDICINE,OCCUP ENVIRON MED,1351-0711,"11,253",4.402,4.118,5.017,1.767,116,10.8,8.4,0.008990,1.461,91.38,79.064,1.88543
OCCUPATIONAL MEDICINE-OXFORD,OCCUP MED-OXFORD,0962-7480,"4,870",1.611,1.545,2.424,3.450,80,10.2,6.4,0.003300,0.644,93.75,20.936,0.69231
Occupational Therapy International,OCCUP THER INT,0966-7903,666,1.448,1.276,1.897,0.132,38,8.0,8.3,0.000590,0.394,92.11,15.491,0.12396
Occupational Therapy International,OCCUP THER INT,0966-7903,666,1.448,1.276,1.897,0.132,38,8.0,8.3,0.000590,0.394,92.11,15.491,0.12396
OCEAN & COASTAL MANAGEMENT,OCEAN COAST MANAGE,0964-5691,"9,472",3.284,3.017,3.663,0.957,276,5.6,8.1,0.010110,0.743,95.65,72.516,2.11858
Ocean and Coastal Research,OCEAN COAST RES,****-****,2,Not Available,0.000,Not Available,0.077,26,Not Available,13.1,0.000000,Not Available,96.15,Not Available,0.00000
OCEAN DEVELOPMENT AND INTERNATIONAL LAW,OCEAN DEV INT LAW,0090-8320,388,1.541,1.324,1.286,0.444,18,10.1,9.4,0.000370,0.374,100.00,48.057,0.07899
OCEAN DYNAMICS,OCEAN DYNAM,1616-7341,"3,277",2.195,1.832,2.134,0.653,101,8.0,11.2,0.003110,0.607,100.00,48.462,0.65356
OCEAN ENGINEERING,OCEAN ENG,0029-8018,"23,463",3.795,2.808,3.985,0.835,"1,212",4.5,8.2,0.024700,0.672,98.27,88.952,5.17643
OCEAN MODELLING,OCEAN MODEL,1463-5003,"5,412",3.686,3.390,3.844,0.744,82,7.8,11.3,0.007240,1.407,98.78,75.348,1.51764
Ocean Science,OCEAN SCI,1812-0784,"2,761",3.416,3.254,3.202,0.451,91,6.0,10.0,0.005040,1.177,100.00,68.310,1.05631
Ocean Science Journal,OCEAN SCI J,1738-5261,752,1.053,1.009,1.188,0.140,43,6.4,12.8,0.000720,0.240,95.35,23.059,0.15113
OCEANIA,OCEANIA,0029-8077,446,0.974,0.846,0.713,0.057,35,21.1,13.0,0.000360,0.347,97.14,33.523,0.07569
OCEANOGRAPHY,OCEANOGRAPHY,1042-8275,"4,620",2.335,2.184,3.897,0.329,79,8.9,6.5,0.004970,1.459,97.47,50.000,1.04213
Oceanography and Marine Biology,OCEANOGR MAR BIOL,0078-3218,"2,789",8.000,8.000,9.788,Not Available,0,18.2,Not Available,0.000980,2.887,Not Available,98.164,0.20556
OCEANOLOGIA,OCEANOLOGIA,0078-3234,"1,291",2.427,2.236,2.671,0.549,51,6.4,12.5,0.001220,0.566,100.00,53.077,0.25647
OCEANOLOGICAL AND HYDROBIOLOGICAL STUDIES,OCEANOL HYDROBIOL ST,1730-413X,567,0.821,0.744,0.809,0.368,38,7.8,13.5,0.000360,0.157,97.37,17.692,0.07613
OCEANOLOGY,OCEANOLOGY+,0001-4370,"1,312",0.694,0.454,0.816,0.144,90,10.1,14.4,0.000820,0.166,100.00,11.538,0.17299
OCULAR IMMUNOLOGY AND INFLAMMATION,OCUL IMMUNOL INFLAMM,0927-3948,"3,766",3.070,2.336,3.085,1.564,351,4.2,8.7,0.003400,0.587,87.75,58.871,0.71403
Ocular Surface,OCUL SURF,1542-0124,"4,145",5.033,4.375,10.030,2.074,108,3.7,7.9,0.006230,2.243,88.89,89.516,1.30683
ODONATOLOGICA,ODONATOLOGICA,0375-0183,557,0.743,0.486,0.813,0.105,19,20.4,16.6,0.000190,0.196,100.00,19.118,0.04058
Odontology,ODONTOLOGY,1618-1247,"1,367",2.634,2.528,2.482,0.942,139,4.4,8.9,0.001500,0.518,94.96,56.593,0.31517
OECOLOGIA,OECOLOGIA,0029-8549,"37,835",3.225,3.125,3.665,0.690,248,16.6,11.5,0.015220,1.044,97.18,64.759,3.18931
Oeconomia Copernicana,OECON COPERNIC,2083-1277,476,4.274,4.192,2.357,0.938,32,2.3,6.3,0.000580,0.305,96.88,85.809,0.12156
OENO One,OENO ONE,****-****,471,2.305,1.817,3.108,0.350,80,3.1,10.3,0.000600,0.454,97.50,39.931,0.12743
OFIOLITI,OFIOLITI,0391-2612,547,2.563,2.438,2.297,0.500,6,15.5,17.9,0.000220,0.596,83.33,76.042,0.04760
OIKOS,OIKOS,0030-1299,"25,814",3.903,3.770,4.340,0.995,190,15.4,10.7,0.011650,1.331,100.00,75.602,2.44166
OIL & GAS JOURNAL,OIL GAS J,0030-1388,918,0.105,0.105,0.048,0.056,71,24.1,9.9,0.000160,0.013,100.00,1.469,0.03409
Oil & Gas Science and Technology-Revue d IFP Energies nouvelles,OIL GAS SCI TECHNOL,1294-4475,"2,310",1.708,1.417,1.722,0.413,92,10.9,10.1,0.001180,0.335,96.74,36.323,0.24897
OIL GAS-EUROPEAN MAGAZINE,OIL GAS-EUR MAG,0342-5622,147,0.242,0.242,0.273,0.000,17,7.7,10.6,0.000090,0.054,100.00,4.408,0.02033
OIL SHALE,OIL SHALE,0208-189X,552,0.934,0.705,1.278,0.111,18,9.4,11.0,0.000270,0.198,100.00,22.917,0.05675
OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE,OMEGA-INT J MANAGE S,0305-0483,"12,730",7.084,6.628,8.551,2.120,142,7.3,9.6,0.010840,1.813,94.37,88.582,2.27279
OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE,OMEGA-INT J MANAGE S,0305-0483,"12,730",7.084,6.628,8.551,2.120,142,7.3,9.6,0.010840,1.813,94.37,88.582,2.27279
OMEGA-JOURNAL OF DEATH AND DYING,OMEGA-J DEATH DYING,0030-2228,"2,053",2.854,2.183,2.801,0.574,197,10.1,10.1,0.001110,0.551,97.46,68.433,0.23283
OMICS-A JOURNAL OF INTEGRATIVE BIOLOGY,OMICS,1536-2310,"4,250",3.374,2.405,3.112,1.132,76,8.3,6.1,0.002080,0.580,73.68,54.002,0.43644
ONCOGENE,ONCOGENE,0950-9232,"77,576",9.867,9.668,8.858,2.067,583,10.0,7.3,0.059180,2.092,90.57,88.880,12.39959
Oncogenesis,ONCOGENESIS,2157-9024,"4,065",7.485,7.443,8.069,1.398,103,3.6,7.1,0.008320,1.996,96.12,83.678,1.74407
OncoImmunology,ONCOIMMUNOLOGY,2162-402X,"14,987",8.110,7.738,7.959,1.331,245,3.8,5.3,0.030230,1.988,91.02,85.514,6.33510
Oncologie,ONCOLOGIE,1292-3818,52,0.333,0.303,0.069,0.000,24,Not Available,4.6,0.000010,0.008,91.67,2.273,0.00370
ONCOLOGY,ONCOLOGY-BASEL,0030-2414,"5,019",2.935,2.865,3.006,1.074,122,9.9,7.1,0.003730,0.704,76.23,22.934,0.78269
Oncology Letters,ONCOL LETT,1792-1074,"26,298",2.967,2.890,2.575,0.641,"1,165",3.2,6.0,0.039980,0.463,92.45,24.174,8.37690
ONCOLOGY NURSING FORUM,ONCOL NURS FORUM,0190-535X,"4,230",2.172,1.970,2.757,0.727,66,9.1,6.6,0.002860,0.719,84.85,45.381,0.60053
ONCOLOGY NURSING FORUM,ONCOL NURS FORUM,0190-535X,"4,230",2.172,1.970,2.757,0.727,66,9.1,6.6,0.002860,0.719,84.85,45.381,0.60053
ONCOLOGY REPORTS,ONCOL REP,1021-335X,"25,746",3.906,3.844,4.011,0.802,424,5.0,6.1,0.026360,0.673,94.58,45.248,5.52413
ONCOLOGY RESEARCH,ONCOL RES,0965-0407,"3,615",5.574,5.551,4.966,1.244,45,3.3,5.7,0.004740,0.830,91.11,68.802,0.99434
Oncology Research and Treatment,ONCOL RES TREAT,2296-5270,"1,330",2.825,2.753,2.668,0.679,81,3.5,5.9,0.002490,0.591,87.65,20.041,0.52301
ONCOLOGY-NEW YORK,ONCOLOGY-NY,0890-9091,"2,600",2.990,2.990,3.322,0.314,35,9.1,2.4,0.002230,0.796,60.00,25.000,0.46893
OncoTargets and Therapy,ONCOTARGETS THER,1178-6930,"16,157",4.147,3.953,3.763,0.709,"1,123",2.8,4.5,0.026210,0.684,89.23,58.908,5.49199
ONDERSTEPOORT JOURNAL OF VETERINARY RESEARCH,ONDERSTEPOORT J VET,0030-2465,"1,511",1.792,1.774,2.113,0.100,20,16.9,10.7,0.000640,0.442,85.00,64.041,0.13432
One Health,ONE HEALTH-AMSTERDAM,****-****,829,3.800,3.420,5.535,3.699,73,2.3,5.6,0.001560,1.504,76.71,65.457,0.32781
Onkologe,ONKOLOGE,0947-8965,217,0.234,0.198,0.238,0.097,154,3.6,5.1,0.000210,0.034,98.05,1.860,0.04400
ONLINE INFORMATION REVIEW,ONLINE INFORM REV,1468-4527,"2,158",2.325,1.924,2.883,0.300,90,6.5,7.5,0.001980,0.577,91.11,45.815,0.41559
ONLINE INFORMATION REVIEW,ONLINE INFORM REV,1468-4527,"2,158",2.325,1.924,2.883,0.300,90,6.5,7.5,0.001980,0.577,91.11,45.815,0.41559
Onomazein,ONOMAZEIN,0717-1285,258,0.419,0.398,0.526,0.071,70,6.0,14.0,0.000680,0.289,98.57,17.358,0.14334
Open Astronomy,OPEN ASTRON,****-****,68,0.655,0.621,0.622,0.240,25,Not Available,10.3,0.000210,0.210,84.00,8.088,0.04433
Open Biology,OPEN BIOL,****-****,"4,059",6.411,6.341,5.898,0.710,131,3.8,8.7,0.010280,1.928,41.22,80.705,2.15447
Open Chemistry,OPEN CHEM,2391-5420,"1,014",1.554,1.503,1.800,0.241,145,3.1,7.9,0.001380,0.255,95.17,26.536,0.29104
OPEN ECONOMIES REVIEW,OPEN ECON REV,0923-7992,856,1.500,1.250,1.817,0.305,59,6.7,9.8,0.000940,0.432,100.00,36.207,0.19855
Open Forum Infectious Diseases,OPEN FORUM INFECT DI,2328-8957,"6,969",3.835,3.670,4.092,1.238,538,2.8,5.3,0.024460,1.613,90.52,54.445,5.12659
Open Geosciences,OPEN GEOSCI,2391-5447,502,1.229,1.102,1.400,0.091,121,3.3,10.2,0.000930,0.263,98.35,11.809,0.19591
Open House International,OPEN HOUSE INT,0168-2601,259,0.283,0.167,0.324,1.462,26,5.5,10.1,0.000100,0.033,88.46,1.181,0.02103
Open Life Sciences,OPEN LIFE SCI,2391-5412,406,0.938,0.875,1.154,0.126,103,3.8,6.6,0.000600,0.178,95.15,16.667,0.12730
Open Mathematics,OPEN MATH,2391-5455,739,0.963,0.901,1.144,0.347,147,3.3,10.5,0.001910,0.311,98.64,49.848,0.40206
Open Medicine,OPEN MED-WARSAW,2391-5463,863,2.199,2.117,1.776,0.331,145,2.7,6.1,0.001540,0.330,91.03,46.450,0.32420
Open Physics,OPEN PHYS,2391-5471,603,1.067,1.021,1.120,0.123,114,3.2,5.8,0.001020,0.192,96.49,22.941,0.21372
OPEN SYSTEMS & INFORMATION DYNAMICS,OPEN SYST INF DYN,1230-1612,461,0.977,0.953,1.331,0.063,16,6.7,14.1,0.000470,0.382,100.00,23.782,0.09978
Operational Research,OPER RES-GER,1109-2858,800,2.410,2.157,2.511,0.988,169,3.3,10.4,0.000730,0.409,97.04,50.595,0.15366
Operations Management Research,OPER MANAGE RES,1936-9735,477,2.706,1.882,4.633,0.900,20,5.8,7.6,0.000340,0.689,100.00,28.982,0.07285
